id	name	MESH	def
MONDO:0015796	acute lung injury	MESH:D055371	"""A condition of lung damage that is characterized by bilateral pulmonary infiltrates (pulmonary edema) rich in neutrophils, and in the absence of clinical heart failure. This can represent a spectrum of pulmonary lesions, endothelial and epithelial, due to numerous factors (physical, chemical, or biological)."" [MESH:D055371]"
MONDO:0015797	UV-sensitive syndrome	MESH:C563466	"""UV-sensitive syndrome is a condition that is characterized by sensitivity to the ultraviolet (UV) rays in sunlight. Even a small amount of sun exposure can cause a sunburn in affected individuals. In addition, these individuals can have freckles, dryness, or changes in coloring (pigmentation) on sun-exposed areas of skin after repeated exposure. Some people with UV-sensitive syndrome have small clusters of enlarged blood vessels just under the skin (telangiectasia), usually on the cheeks and nose. Although UV exposure can cause skin cancers, people with UV-sensitive syndrome do not have an increased risk of developing these forms of cancer compared with the general population."" [http://ghr.nlm.nih.gov/condition/uv-sensitive-syndrome]"
MONDO:0015798	inflammatory myofibroblastic tumor	MESH:D006104	"""A multinodular intermediate fibroblastic neoplasm that arises from soft tissue or viscera, in children and young adults. It is characterized by the presence of spindle-shaped fibroblasts and myofibroblasts, and a chronic inflammatory infiltrate composed of eosinophils, lymphocytes, and plasma cells."" [NCIT:P378]"
MONDO:0015799	Smith-McCort dysplasia	MESH:C564589	"""Smith-McCort dysplasia (SMC) is a rare spondylo-epi-metaphyseal dysplasia characterized by the clinical manifestations of coarse facies, short neck, short trunk dwarfism with barrel-shaped chest and rhizomelic limb shortening, as well as specific radiological features (i.e. generalized platyspondyly with double-humped vertebral end plates and iliac crests with a lace-like appearance) and normal intelligence. The clinical and skeletal features are similar to those seen in the allelic disorder Dyggve-Melchior-Clausen syndrome (DMC), but can be distinguished from this syndrome by the absence of intellectual deficiency and microcephaly in SMC."" [Orphanet:178355]"
MONDO:0015809	localized pagetoid reticulosis	MESH:D056267	"""A variant of mycosis fungoides, characterized by an exclusively intraepidermal atypical (cerebriform) lymphocytic infiltrate. Patients present with a localized psoriasiform or hyperkeratotic patch or plaque, usually in the extremities. Extracutaneous dissemination of the disease has never been reported."" [NCIT:C35794]"
MONDO:0015824	oculomaxillofacial dysostosis	MESH:C537736	"""Oculomaxillofacial dysostosis is a rare, genetic bone developmental disorder characterized by short stature, orbital region and ocular abnormalities (e.g. asymmetric orbits, anophthalmia, down-slanted and S-shaped palpebral fissures, sparse eyebrows/eyelashes, abnormal eyelids, ectropion, symblepharon, corneal leukoma), abnormal nose (e.g. broad and abnormally modeled nasal root, bridge and tip, lateral deviation), malar hypoplasia, cleft lip/palate, and oblique facial clefts. Intellectual disability, microcephaly, micrognathia and limb anomalies (e.g. hemimelia, abnormal scapular girdle, brachydactyly, syndactyly, broad halluces) have also been reported."" [Orphanet:1794]"
MONDO:0015883	hidrotic ectodermal dysplasia, Halal type	MESH:C535621	"""Hidrotic ectodermal dysplasia, Halal type is a form of ectodermal dysplasia syndrome characterized by trichodysplasia, with absent eyebrows and eyelashes, onychodysplasia, mild retrognathia, abnormal dermatoglyphics (excess of whorls on fingertips, radial loop on finger, hypothenar pattern), intellectual disability and normal teeth and sweating. Additional variable manifestations include high implanted or prominent ears, mild hearing loss, supernumerary nipple, cafC)-au-lait spots, keratosis pilaris, and irregular menses. To date, four individuals from 2 generations of a consanguineous family of Portuguese descent have been described in the literature. Males and females were equally affected. Hidrotic ectodermal dysplasia, Halal type is inherited in an autosomal recessive manner."" [Orphanet:1809]"
MONDO:0015898	adrenogenital syndrome	MESH:D047808	"""Abnormal sex differentiation or congenital disorders of sex development caused by abnormal levels of steroid hormones expressed by the gonads or the adrenal glands, such as in congenital adrenal hyperplasia and adrenal cortex neoplasms. Due to abnormal steroid biosynthesis, clinical features include virilism in females; feminization in males; or precocious sexual development in children."" [MESH:D047808]"
MONDO:0015900	hypoaldosteronism disease	MESH:D006994	
MONDO:0015908	chromomycosis	MESH:D002862	"""Chromomycosis is a chronic cutaneous and subcutaneous fungal infection, found mainly in subtropical and tropical areas (in soil and plant debris and transmitted by traumatic inoculation), and characterized clinically by slow growing, verrucous nodules, squamous plaques, or chronic limited lesions which are most commonly found on the lower limbs and which are characterized histologically by the presence of muriform cells. It is caused by dematiaceous fungi, with the main etiological agents being Fonsecaea pedrosoi, Phialophora verrucosa and Cladophialophora carrionii. Rarely, it can be caused by Rhinocladiella aquaspersa."" [Orphanet:182]"
MONDO:0015909	aplastic anemia	MESH:D000741	"""Anemia resulting from bone marrow failure (aplastic or hypoplastic bone marrow). The production of erythroblasts and red cells is markedly decreased, and it may be associated with decreased production of granulocytes (granulocytopenia) and platelets (thrombocytopenia) as well. Aplastic anemia may be idiopathic or secondary due to bone marrow damage by toxins, radiation, or immunologic factors."" [NCIT:P378]"
MONDO:0015912	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	MESH:C537831	"""An inherited giant platelet disorder with a complex phenotype characterized by congenital thrombocytopenia and possible subsequent manifestations of sensorineural hearing loss, presenile cataracts, elevation of liver enzymes, and/or progressive nephropathy often leading to end-stage renal disease (ESRD). Epstein syndrome, Fechtner syndrome, May-Hegglin anomaly and Sebastian syndrome, previously described as distinct disorders, represent some of the different clinical presentations of MYH9-RD."" [Orphanet:182050]"
MONDO:0015924	pulmonary arterial hypertension	MESH:D000081029	"""Pulmonary arterial hypertension (PAH) is a group of diseases characterized by mean pulmonary artery pressure >20 mmHg and elevated pulmonary arterial resistance leading to right heart failure. PAH is progressive and potentially fatal. PAH may be idiopathic and/ or familial, have overt features of venous/capillary involvement (pulmonary veno-occlusive disease, PVOD/pulmonary capillary hemangiomatosis, PCH), induced by drug or toxin (drug-or toxin-induced PAH), or associated with other diseases like congenital heart disease, connective tissue disease, HIV, schistosomiasis, portal hypertension (PAH associated with other disease)."" [Orphanet:182090, PMID:30545973]"
MONDO:0015925	interstitial lung disease	MESH:D017563	"""A diverse group of lung diseases that affect the lung parenchyma. They are characterized by an initial inflammation of pulmonary alveoli that extends to the interstitium and beyond leading to diffuse pulmonary fibrosis. Interstitial lung diseases are classified by their etiology (known or unknown causes), and radiological-pathological features."" [MESH:D017563]"
MONDO:0015926	pneumoconiosis	MESH:D011009	"""An occupational lung disorder caused by inhalation of dust particles. It is characterized by bilateral interstitial lung infiltrates. Representative examples include asbestosis, silicosis, anthracosis, and talc pneumoconiosis."" [NCIT:C26861]"
MONDO:0015935	extragonadal germinoma	MESH:D018237	
MONDO:0015942	frontometaphyseal dysplasia	MESH:C538064	"""Frontometaphyseal dysplasia (FMD) belongs to the otopalatodigital syndrome spectrum disorder and is characterized by anomalous ossification and skeletal patterning of the axial and appendicular skeleton, facial dysmorphism and conductive and sensorineural hearing loss."" [Orphanet:1826]"
MONDO:0015943	eosinophilic granulomatosis with polyangiitis	MESH:D015267	"""Eosinophilic granulomatosis with polyangiitis (EGPA), previously known as Churg-Strauss syndrome, is a systemic vasculitis of small-to medium vessels, characterized by asthma, transient pulmonary infiltrates, and hypereosinophilia."" [Orphanet:183]"
MONDO:0015944	axial mesodermal dysplasia spectrum	MESH:C537790	"""Axial mesodermal dysplasia spectrum is a rare developmental defect during embryogenesis syndrome characterized by congenital manifestations of both oculo-auriculo-vertebral spectrum and caudal regression sequence. Phenotype is highly variable but patients typically present facial dysmorphism (incl. asymmetry, hypertelorism), auricular abnormalities (e.g. preauricular tags, microtia, absence of middle ear ossicles), skeletal malformations (hemivertebrae, hip dislocation, sacral agenesis/dysplasia, talipes equinovarus, flexion deformity of lower limbs), cardiac defects (dextrocardia, septal defects), renal and genitourinary anomalies (such as renal agensis/dysplasia, abnormal external genitalia, cryptorchidia), as well as anal anomalies such as anal atresia and rectovesical fistula."" [Orphanet:1834]"
MONDO:0015974	severe combined immunodeficiency	MESH:D016511	"""Severe combined immunodeficiency (SCID) comprises a group of rare monogenic primary immunodeficiency disorders characterized by a lack of functional peripheral T lymphocytes resulting in early-onset severe respiratory infections and failure to thrive. They are classified according to immunological phenotype into SCID with absence of T cells but presence of B cells (T-B+ SCID) or SCID with absence of both (T-B- SCID). Both of these groups include several forms, with or without natural killer (NK) cells."" [Orphanet:183660]"
MONDO:0015977	agammaglobulinemia	MESH:D000361	"""A decreased level of serum immunoglobulins. It may be inherited or acquired. It is caused by decreased or inefficient production of immunoglobulins from B cells or by a decrease in the numbers of B cells themselves. Low levels of immunoglobulins will affect the immune system's ability to combat bacterial infection. Supplementation of immunoglobulins is needed to prevent worsening outcomes."" [NCIT:P378]"
